OXR_CAPP,OXR_FROM_LIB,OXR_FROM_OBJ,OXR_FROM_TYPE,OXR_TO_LIB,OXR_TO_OBJ,OXR_TO_TYPE,OXR_TO_LF_LIB,OXR_TO_LF_OBJ
GRAMMEO,SPRLIBREF,BD0138D,*PGM,SPRLIB,BD0138D,*FILE,,
GRAMMEO,SPRLIBREF,BD0138D,*PGM,SPFLIBREF,ETENT,*FILE,SPFLIBREF,ETENT02
GRAMMEO,SPRLIBREF,BD0138D,*PGM,SPFLIBREF,PBPCB,*FILE,SPFLIBREF,PBPCB01
GRAMMEO,SPRLIBREF,BD0138D,*PGM,SPFLIBREF,PBPCB,*FILE,SPFLIBREF,PBPCB02
GRAMMEO,SPRLIBREF,BD0138D,*PGM,SPFLIBREF,PBPCB,*FILE,SPFLIBREF,PBPCB04
GRAMMEO,SPRLIBREF,BD0138D,*PGM,*LIBL,#C0020AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0138D,*PGM,*LIBL,#H0000AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0138D,*PGM,*LIBL,#H0022AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0138D,*PGM,*LIBL,#M0001AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0138D,*PGM,*LIBL,#M0002AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0138D,*PGM,*LIBL,@#T0001B,*PGM,,
GRAMMEO,SPRLIBREF,BD0138D,*PGM,*LIBL,AP0000G,*PGM,,
GRAMMEO,SPRLIBREF,BD0138D,*PGM,*LIBL,BD0108B,*PGM,,
GRAMMEO,SPRLIBREF,BD0138D,*PGM,*LIBL,BD0108K,*PGM,,
GRAMMEO,SPRLIBREF,BD0138D,*PGM,*LIBL,BD0125B,*PGM,,
GRAMMEO,SPRLIBREF,BD0138D,*PGM,*LIBL,BD0125K,*PGM,,
GRAMMEO,SPRLIBREF,BD0138D,*PGM,*LIBL,BD0138K,*PGM,,
GRAMMEO,*LIBL,BD0138K,*PGM,*LIBL,PBPCB,*FILE,,
GRAMMEO,SPRLIBREF,BD0138K,*PGM,SPFLIBREF,PBPCB,*FILE,SPFLIBREF,PBPCB02
GRAMMEO,SPRLIBREF,BD0138K,*PGM,*LIBL,AP0000G,*PGM,,
GRAMMEO,*LIBL,BD0139A,*PGM,*LIBL,BD0108B,*FILE,,
GRAMMEO,*LIBL,BD0139A,*PGM,*LIBL,BD0125B,*FILE,,
GRAMMEO,SPRLIBREF,BD0139A,*PGM,SPRLIB,BD0139A,*FILE,,
GRAMMEO,*LIBL,BD0139A,*PGM,*LIBL,BD0139B,*FILE,,
GRAMMEO,*LIBL,BD0139A,*PGM,*LIBL,BD0139D,*FILE,,
GRAMMEO,SPRLIBREF,BD0139A,*PGM,SPFLIBREF,ETENT,*FILE,SPFLIBREF,ETENT02
GRAMMEO,SPRLIBREF,BD0139A,*PGM,*LIBL,#C0020AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0139A,*PGM,*LIBL,#F0404A,*PGM,,
GRAMMEO,SPRLIBREF,BD0139A,*PGM,*LIBL,#H0000AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0139A,*PGM,*LIBL,#H0022AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0139A,*PGM,*LIBL,#M0001AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0139A,*PGM,*LIBL,#M0002AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0139A,*PGM,*LIBL,@#T0001B,*PGM,,
GRAMMEO,SPRLIBREF,BD0139A,*PGM,*LIBL,AP0000G,*PGM,,
GRAMMEO,SPRLIBREF,BD0139A,*PGM,*LIBL,BD0108B,*PGM,,
GRAMMEO,SPRLIBREF,BD0139A,*PGM,*LIBL,BD0108K,*PGM,,
GRAMMEO,SPRLIBREF,BD0139A,*PGM,*LIBL,BD0125B,*PGM,,
GRAMMEO,SPRLIBREF,BD0139A,*PGM,*LIBL,BD0125K,*PGM,,
GRAMMEO,SPRLIBREF,BD0139A,*PGM,*LIBL,BD0139B,*PGM,,
GRAMMEO,SPRLIBREF,BD0139A,*PGM,*LIBL,BD0139D,*PGM,,
GRAMMEO,SPRLIBREF,BD0139A,*PGM,*LIBL,BD0139K,*PGM,,
GRAMMEO,SPRLIBREF,BD0139B,*PGM,SPFLIBREF,ARART,*FILE,SPFLIBREF,ARART02
GRAMMEO,SPRLIBREF,BD0139B,*PGM,SPPPBDPGM,BD0139B,*FILE,,
GRAMMEO,*LIBL,BD0139B,*PGM,*LIBL,BD0139C,*FILE,,
GRAMMEO,*LIBL,BD0139B,*PGM,*LIBL,BD0139D,*FILE,,
GRAMMEO,SPRLIBREF,BD0139B,*PGM,SPFLIBREF,PGPGD,*FILE,SPFLIBREF,PGPGD02
GRAMMEO,SPRLIBREF,BD0139B,*PGM,SPFLIBREF,PGPGD,*FILE,SPFLIBREF,PGPGD03
GRAMMEO,SPRLIBREF,BD0139B,*PGM,*LIBL,#C0020AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0139B,*PGM,*LIBL,#F0404A,*PGM,,
GRAMMEO,SPRLIBREF,BD0139B,*PGM,*LIBL,#H0000AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0139B,*PGM,*LIBL,#H0022AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0139B,*PGM,*LIBL,#M0001AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0139B,*PGM,*LIBL,#M0002AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0139B,*PGM,*LIBL,@#T0001B,*PGM,,
GRAMMEO,SPRLIBREF,BD0139B,*PGM,*LIBL,AP0000G,*PGM,,
GRAMMEO,SPRLIBREF,BD0139B,*PGM,*LIBL,BD0139C,*PGM,,
GRAMMEO,SPRLIBREF,BD0139B,*PGM,*LIBL,BD0139D,*PGM,,
GRAMMEO,SPRLIBREF,BD0139B,*PGM,*LIBL,BD0139K,*PGM,,
GRAMMEO,SPRLIBREF,BD0139C,*PGM,SPPPBDPGM,BD0139C,*FILE,,
GRAMMEO,SPRLIBREF,BD0139C,*PGM,*LIBL,#C0020AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0139C,*PGM,*LIBL,#H0000AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0139C,*PGM,*LIBL,#H0022AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0139C,*PGM,*LIBL,#M0001AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0139C,*PGM,*LIBL,AP0000G,*PGM,,
GRAMMEO,*LIBL,BD0139D,*PGM,*LIBL,BD0108B,*FILE,,
GRAMMEO,*LIBL,BD0139D,*PGM,*LIBL,BD0125B,*FILE,,
GRAMMEO,SPRLIBREF,BD0139D,*PGM,SPRLIB,BD0139D,*FILE,,
GRAMMEO,SPRLIBREF,BD0139D,*PGM,SPFLIBREF,ETENT,*FILE,SPFLIBREF,ETENT02
GRAMMEO,SPRLIBREF,BD0139D,*PGM,SPFLIBREF,PGPGD,*FILE,SPFLIBREF,PGPGD01
GRAMMEO,SPRLIBREF,BD0139D,*PGM,*LIBL,#C0020AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0139D,*PGM,*LIBL,#H0000AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0139D,*PGM,*LIBL,#H0022AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0139D,*PGM,*LIBL,#M0001AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0139D,*PGM,*LIBL,#M0002AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0139D,*PGM,*LIBL,@#T0001B,*PGM,,
GRAMMEO,SPRLIBREF,BD0139D,*PGM,*LIBL,AP0000G,*PGM,,
GRAMMEO,SPRLIBREF,BD0139D,*PGM,*LIBL,BD0108B,*PGM,,
GRAMMEO,SPRLIBREF,BD0139D,*PGM,*LIBL,BD0108K,*PGM,,
GRAMMEO,SPRLIBREF,BD0139D,*PGM,*LIBL,BD0125B,*PGM,,
GRAMMEO,SPRLIBREF,BD0139D,*PGM,*LIBL,BD0125K,*PGM,,
GRAMMEO,SPRLIBREF,BD0139D,*PGM,*LIBL,BD0139K,*PGM,,
GRAMMEO,*LIBL,BD0139K,*PGM,*LIBL,PGPGD,*FILE,,
GRAMMEO,SPRLIBREF,BD0139K,*PGM,SPFLIBREF,PGPGD,*FILE,SPFLIBREF,PGPGD02
GRAMMEO,SPRLIBREF,BD0139K,*PGM,*LIBL,AP0000G,*PGM,,
GRAMMEO,SPRLIBREF,BD0141A,*PGM,SPRLIB,BD0141A,*FILE,,
GRAMMEO,*LIBL,BD0141A,*PGM,*LIBL,BD0141B,*FILE,,
GRAMMEO,*LIBL,BD0141A,*PGM,*LIBL,BD0141D,*FILE,,
GRAMMEO,SPRLIBREF,BD0141A,*PGM,*LIBL,#C0020AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0141A,*PGM,*LIBL,#F0404A,*PGM,,
GRAMMEO,SPRLIBREF,BD0141A,*PGM,*LIBL,#H0000AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0141A,*PGM,*LIBL,#H0022AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0141A,*PGM,*LIBL,#M0001AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0141A,*PGM,*LIBL,#M0002AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0141A,*PGM,*LIBL,AP0000G,*PGM,,
GRAMMEO,SPRLIBREF,BD0141A,*PGM,*LIBL,BD0141B,*PGM,,
GRAMMEO,SPRLIBREF,BD0141A,*PGM,*LIBL,BD0141D,*PGM,,
GRAMMEO,SPRLIBREF,BD0141A,*PGM,*LIBL,BD0141K,*PGM,,
GRAMMEO,SPRLIBREF,BD0141B,*PGM,SPRHARDIS,BD0141B,*FILE,,
GRAMMEO,*LIBL,BD0141B,*PGM,*LIBL,BD0141C,*FILE,,
GRAMMEO,*LIBL,BD0141B,*PGM,*LIBL,BD0141D,*FILE,,
GRAMMEO,SPRLIBREF,BD0141B,*PGM,SPFLIBREF,PAPAY,*FILE,SPFLIBREF,PAPAY02
GRAMMEO,SPRLIBREF,BD0141B,*PGM,SPFLIBREF,PAPAY,*FILE,SPFLIBREF,PAPAY03
GRAMMEO,SPRLIBREF,BD0141B,*PGM,SPFLIBREF,PAPAY,*FILE,SPFLIBREF,PAPAY04
GRAMMEO,SPRLIBREF,BD0141B,*PGM,SPFLIBREF,PAPAY,*FILE,SPFLIBREF,PAPAY05
GRAMMEO,SPRLIBREF,BD0141B,*PGM,SPFLIBREF,PAPAY,*FILE,SPFLIBREF,PAPAY06
GRAMMEO,SPRLIBREF,BD0141B,*PGM,*LIBL,#C0020AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0141B,*PGM,*LIBL,#F0404A,*PGM,,
GRAMMEO,SPRLIBREF,BD0141B,*PGM,*LIBL,#H0000AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0141B,*PGM,*LIBL,#H0022AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0141B,*PGM,*LIBL,#M0001AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0141B,*PGM,*LIBL,#M0002AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0141B,*PGM,*LIBL,AP0000G,*PGM,,
GRAMMEO,SPRLIBREF,BD0141B,*PGM,*LIBL,BD0141C,*PGM,,
GRAMMEO,SPRLIBREF,BD0141B,*PGM,*LIBL,BD0141D,*PGM,,
GRAMMEO,SPRLIBREF,BD0141B,*PGM,*LIBL,BD0141K,*PGM,,
GRAMMEO,SPRLIBREF,BD0141C,*PGM,SPPPRCPGM,BD0141C,*FILE,,
GRAMMEO,SPRLIBREF,BD0141C,*PGM,*LIBL,#C0020AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0141C,*PGM,*LIBL,#H0000AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0141C,*PGM,*LIBL,#H0022AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0141C,*PGM,*LIBL,#M0001AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0141C,*PGM,*LIBL,#M0002AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0141C,*PGM,*LIBL,AP0000G,*PGM,,
GRAMMEO,SPRLIBREF,BD0141D,*PGM,SPRHARDIS,BD0141D,*FILE,,
GRAMMEO,*LIBL,BD0141D,*PGM,*LIBL,BD0143B,*FILE,,
GRAMMEO,*LIBL,BD0141D,*PGM,*LIBL,BD0144B,*FILE,,
GRAMMEO,*LIBL,BD0141D,*PGM,*LIBL,BD0502B,*FILE,,
GRAMMEO,SPRLIBREF,BD0141D,*PGM,SPFLIBREF,INTLC,*FILE,SPFLIBREF,INTLC01
GRAMMEO,SPRLIBREF,BD0141D,*PGM,SPFLIBREF,PAPAY,*FILE,SPFLIBREF,PAPAY01
GRAMMEO,SPRLIBREF,BD0141D,*PGM,SPFLIBREF,PCPCP,*FILE,SPFLIBREF,PCPCP01
GRAMMEO,SPRLIBREF,BD0141D,*PGM,SPFLIBREF,PLPLC,*FILE,SPFLIBREF,PLPLC01
GRAMMEO,SPRLIBREF,BD0141D,*PGM,*LIBL,#C0020AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0141D,*PGM,*LIBL,#H0000AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0141D,*PGM,*LIBL,#H0022AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0141D,*PGM,*LIBL,#M0001AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0141D,*PGM,*LIBL,#M0002AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0141D,*PGM,*LIBL,@#T0001B,*PGM,,
GRAMMEO,SPRLIBREF,BD0141D,*PGM,*LIBL,AP0000G,*PGM,,
GRAMMEO,SPRLIBREF,BD0141D,*PGM,*LIBL,BD0143B,*PGM,,
GRAMMEO,SPRLIBREF,BD0141D,*PGM,*LIBL,BD0144B,*PGM,,
GRAMMEO,SPRLIBREF,BD0141D,*PGM,*LIBL,BD0502B,*PGM,,
GRAMMEO,*LIBL,BD0141K,*PGM,*LIBL,PAPAY,*FILE,,
GRAMMEO,SPRLIBREF,BD0141K,*PGM,SPFLIBREF,PAPAY,*FILE,SPFLIBREF,PAPAY02
GRAMMEO,SPRLIBREF,BD0141K,*PGM,*LIBL,AP0000G,*PGM,,
GRAMMEO,SPRLIBREF,BD0141M,*PGM,SPFLIBREF,ECECC,*FILE,SPFLIBREF,ECECC02
GRAMMEO,SPRLIBREF,BD0141M,*PGM,SPFLIBREF,EGECG,*FILE,SPFLIBREF,EGECG02
GRAMMEO,SPRLIBREF,BD0141M,*PGM,SPFLIBREF,PLPLC,*FILE,SPFLIBREF,PLPLC02
GRAMMEO,*LIBL,BD0142K,*PGM,*LIBL,INTLC,*FILE,,
GRAMMEO,SPRLIBREF,BD0142K,*PGM,SPFLIBREF,INTLC,*FILE,SPFLIBREF,INTLC02
GRAMMEO,SPRLIBREF,BD0142K,*PGM,*LIBL,AP0000G,*PGM,,
GRAMMEO,SPRLIBREF,BD0143B,*PGM,SPRLIB,BD0143B,*FILE,,
GRAMMEO,*LIBL,BD0143B,*PGM,*LIBL,BD0143D,*FILE,,
GRAMMEO,SPRLIBREF,BD0143B,*PGM,SPFLIBREF,FCFLC,*FILE,SPFLIBREF,FCFLC02
GRAMMEO,SPRLIBREF,BD0143B,*PGM,SPFLIBREF,FOFOU,*FILE,SPFLIBREF,FOFOU02
GRAMMEO,SPRLIBREF,BD0143B,*PGM,SPFLIBREF,PAPAY,*FILE,SPFLIBREF,PAPAY02
GRAMMEO,SPRLIBREF,BD0143B,*PGM,SPFLIBREF,PLPLC,*FILE,SPFLIBREF,PLPLC02
GRAMMEO,SPRLIBREF,BD0143B,*PGM,*LIBL,#C0020AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0143B,*PGM,*LIBL,#F0404A,*PGM,,
GRAMMEO,SPRLIBREF,BD0143B,*PGM,*LIBL,#H0000AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0143B,*PGM,*LIBL,#H0022AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0143B,*PGM,*LIBL,#M0001AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0143B,*PGM,*LIBL,#M0002AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0143B,*PGM,*LIBL,@#T0001B,*PGM,,
GRAMMEO,SPRLIBREF,BD0143B,*PGM,*LIBL,AP0000G,*PGM,,
GRAMMEO,SPRLIBREF,BD0143B,*PGM,*LIBL,BD0143D,*PGM,,
GRAMMEO,SPRLIBREF,BD0143B,*PGM,*LIBL,BD0143K,*PGM,,
GRAMMEO,SPRLIBREF,BD0143D,*PGM,SPRLIB,BD0143D,*FILE,,
GRAMMEO,SPRLIBREF,BD0143D,*PGM,EUROHA,CGSOCIE,*FILE,,
GRAMMEO,SPRLIBREF,BD0143D,*PGM,EUROHA,CGTIERS,*FILE,,
GRAMMEO,SPRLIBREF,BD0143D,*PGM,SPFLIBREF,FCFLC,*FILE,SPFLIBREF,FCFLC01
GRAMMEO,SPRLIBREF,BD0143D,*PGM,SPFLIBREF,FCFLC,*FILE,SPFLIBREF,FCFLC03
GRAMMEO,SPRLIBREF,BD0143D,*PGM,SPFLIBREF,FOFOU,*FILE,SPFLIBREF,FOFOU02
GRAMMEO,SPRLIBREF,BD0143D,*PGM,SPFLIBREF,PAPAY,*FILE,SPFLIBREF,PAPAY02
GRAMMEO,SPRLIBREF,BD0143D,*PGM,SPFLIBREF,PLPLC,*FILE,SPFLIBREF,PLPLC01
GRAMMEO,SPRLIBREF,BD0143D,*PGM,SPFLIBREF,PLPLC,*FILE,SPFLIBREF,PLPLC03
GRAMMEO,SPRLIBREF,BD0143D,*PGM,*LIBL,#C0020AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0143D,*PGM,*LIBL,#H0000AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0143D,*PGM,*LIBL,#H0022AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0143D,*PGM,*LIBL,#M0001AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0143D,*PGM,*LIBL,#M0002AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0143D,*PGM,*LIBL,@#T0001B,*PGM,,
GRAMMEO,SPRLIBREF,BD0143D,*PGM,*LIBL,AP0000G,*PGM,,
GRAMMEO,*LIBL,BD0143K,*PGM,*LIBL,FCFLC,*FILE,,
GRAMMEO,SPRLIBREF,BD0143K,*PGM,SPFLIBREF,FCFLC,*FILE,SPFLIBREF,FCFLC02
GRAMMEO,*LIBL,BD0143K,*PGM,*LIBL,PLPLC,*FILE,,
GRAMMEO,SPRLIBREF,BD0143K,*PGM,SPFLIBREF,PLPLC,*FILE,SPFLIBREF,PLPLC02
GRAMMEO,SPRLIBREF,BD0143K,*PGM,*LIBL,AP0000G,*PGM,,
GRAMMEO,*LIBL,BD0144B,*PGM,*LIBL,#F0404A,*FILE,,
GRAMMEO,SPRLIBREF,BD0144B,*PGM,SPRLIB,BD0144B,*FILE,,
GRAMMEO,*LIBL,BD0144B,*PGM,*LIBL,BD0144D,*FILE,,
GRAMMEO,SPRLIBREF,BD0144B,*PGM,SPFLIBREF,PAPAY,*FILE,SPFLIBREF,PAPAY02
GRAMMEO,SPRLIBREF,BD0144B,*PGM,SPFLIBREF,PCPCP,*FILE,SPFLIBREF,PCPCP02
GRAMMEO,SPRLIBREF,BD0144B,*PGM,*LIBL,#C0020AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0144B,*PGM,*LIBL,#F0404A,*PGM,,
GRAMMEO,SPRLIBREF,BD0144B,*PGM,*LIBL,#H0000AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0144B,*PGM,*LIBL,#H0022AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0144B,*PGM,*LIBL,#M0001AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0144B,*PGM,*LIBL,#M0002AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0144B,*PGM,*LIBL,@#T0001B,*PGM,,
GRAMMEO,SPRLIBREF,BD0144B,*PGM,*LIBL,AP0000G,*PGM,,
GRAMMEO,SPRLIBREF,BD0144B,*PGM,*LIBL,BD0144D,*PGM,,
GRAMMEO,SPRLIBREF,BD0144B,*PGM,*LIBL,BD0144K,*PGM,,
GRAMMEO,SPRLIBREF,BD0144D,*PGM,SPRLIB,BD0144D,*FILE,,
GRAMMEO,SPRLIBREF,BD0144D,*PGM,SPFLIBREF,PAPAY,*FILE,SPFLIBREF,PAPAY02
GRAMMEO,SPRLIBREF,BD0144D,*PGM,SPFLIBREF,PCPCP,*FILE,SPFLIBREF,PCPCP01
GRAMMEO,SPRLIBREF,BD0144D,*PGM,*LIBL,#C0020AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0144D,*PGM,*LIBL,#H0000AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0144D,*PGM,*LIBL,#H0022AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0144D,*PGM,*LIBL,#M0001AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0144D,*PGM,*LIBL,#M0002AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0144D,*PGM,*LIBL,@#T0001B,*PGM,,
GRAMMEO,SPRLIBREF,BD0144D,*PGM,*LIBL,AP0000G,*PGM,,
GRAMMEO,*LIBL,BD0144K,*PGM,*LIBL,PCPCP,*FILE,,
GRAMMEO,SPRLIBREF,BD0144K,*PGM,SPFLIBREF,PCPCP,*FILE,SPFLIBREF,PCPCP02
GRAMMEO,SPRLIBREF,BD0144K,*PGM,*LIBL,AP0000G,*PGM,,
GRAMMEO,*LIBL,BD0145A,*PGM,*LIBL,BD0141B,*FILE,,
GRAMMEO,SPRLIBREF,BD0145A,*PGM,SPRLIB,BD0145A,*FILE,,
GRAMMEO,*LIBL,BD0145A,*PGM,*LIBL,BD0145B,*FILE,,
GRAMMEO,*LIBL,BD0145A,*PGM,*LIBL,BD0145D,*FILE,,
GRAMMEO,*LIBL,BD0145A,*PGM,*LIBL,BD0146B,*FILE,,
GRAMMEO,*LIBL,BD0145A,*PGM,*LIBL,BD0147B,*FILE,,
GRAMMEO,SPRLIBREF,BD0145A,*PGM,*LIBL,#C0020AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0145A,*PGM,*LIBL,#H0000AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0145A,*PGM,*LIBL,#H0022AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0145A,*PGM,*LIBL,#M0001AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0145A,*PGM,*LIBL,#M0002AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0145A,*PGM,*LIBL,@#T0001B,*PGM,,
GRAMMEO,SPRLIBREF,BD0145A,*PGM,*LIBL,AP0000G,*PGM,,
GRAMMEO,SPRLIBREF,BD0145A,*PGM,*LIBL,BD0141B,*PGM,,
GRAMMEO,SPRLIBREF,BD0145A,*PGM,*LIBL,BD0141K,*PGM,,
GRAMMEO,SPRLIBREF,BD0145A,*PGM,*LIBL,BD0145B,*PGM,,
GRAMMEO,SPRLIBREF,BD0145A,*PGM,*LIBL,BD0145D,*PGM,,
GRAMMEO,SPRLIBREF,BD0145A,*PGM,*LIBL,BD0145K,*PGM,,
GRAMMEO,SPRLIBREF,BD0145A,*PGM,*LIBL,BD0146B,*PGM,,
GRAMMEO,SPRLIBREF,BD0145A,*PGM,*LIBL,BD0146K,*PGM,,
GRAMMEO,SPRLIBREF,BD0145A,*PGM,*LIBL,BD0147B,*PGM,,
GRAMMEO,SPRLIBREF,BD0145A,*PGM,*LIBL,BD0147K,*PGM,,
GRAMMEO,*LIBL,BD0145B,*PGM,*LIBL,#F0404A,*FILE,,
GRAMMEO,SPRLIBREF,BD0145B,*PGM,SPRHARDIS,BD0145B,*FILE,,
GRAMMEO,*LIBL,BD0145B,*PGM,*LIBL,BD0145D,*FILE,,
GRAMMEO,SPRLIBREF,BD0145B,*PGM,SPFLIBREF,PPPMV,*FILE,SPFLIBREF,PPPMV02
GRAMMEO,SPRLIBREF,BD0145B,*PGM,*LIBL,RMRMO,*FILE,,
GRAMMEO,SPRLIBREF,BD0145B,*PGM,*LIBL,#C0020AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B,*PGM,*LIBL,#F0404A,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B,*PGM,*LIBL,#H0000AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B,*PGM,*LIBL,#H0022AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B,*PGM,*LIBL,#M0001AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B,*PGM,*LIBL,#M0002AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B,*PGM,*LIBL,@#T0001B,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B,*PGM,*LIBL,AP0000G,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B,*PGM,*LIBL,BD0141K,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B,*PGM,*LIBL,BD0145D,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B,*PGM,*LIBL,BD0145K,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B,*PGM,*LIBL,BD0146D,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B,*PGM,*LIBL,BD0146KR,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B,*PGM,*LIBL,BD0147D,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B,*PGM,*LIBL,BD0147KR,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B_01,*PGM,SPRLIB,BD0145B,*FILE,,
GRAMMEO,SPRLIBREF,BD0145B_01,*PGM,SPFLIBREF,PPPMV,*FILE,SPFLIBREF,PPPMV02
GRAMMEO,SPRLIBREF,BD0145B_01,*PGM,*LIBL,#C0020AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B_01,*PGM,*LIBL,#F0404A,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B_01,*PGM,*LIBL,#H0000AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B_01,*PGM,*LIBL,#H0022AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B_01,*PGM,*LIBL,#M0001AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B_01,*PGM,*LIBL,#M0002AC,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B_01,*PGM,*LIBL,@#T0001B,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B_01,*PGM,*LIBL,AP0000G,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B_01,*PGM,*LIBL,BD0141K,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B_01,*PGM,*LIBL,BD0145D,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B_01,*PGM,*LIBL,BD0145K,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B_01,*PGM,*LIBL,BD0146KR,*PGM,,
GRAMMEO,SPRLIBREF,BD0145B_01,*PGM,*LIBL,BD0147KR,*PGM,,
GRAMMEO,*LIBL,BD0145D,*PGM,*LIBL,BD0141B,*FILE,,
GRAMMEO,SPRLIBREF,BD0145D,*PGM,SPRLIB,BD0145D,*FILE,,
GRAMMEO,*LIBL,BD0145D,*PGM,*LIBL,BD0146B,*FILE,,
GRAMMEO,*LIBL,BD0145D,*PGM,*LIBL,BD0147B,*FILE,,
GRAMMEO,SPRLIBREF,BD0145D,*PGM,SPFLIBREF,PPPMV,*FILE,SPFLIBREF,PPPMV01
GRAMMEO,SPRLIBREF,BD0145D,*PGM,SPFLIBREF,RARPA,*FILE,SPFLIBREF,RARPA02
